"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-04-06 21:15:00,1018.60,35.0,5.2,28,0,124,,,,,,
2020-04-06 21:25:00,1018.70,35.0,6.0,28,0,6,,,,,,
2020-04-06 21:45:00,1019.00,34.0,5.1,28,0,0,,,,,,
2020-04-06 21:55:00,1019.10,34.0,5.1,28,0,121,,,,,,
2020-04-06 22:15:00,1019.20,34.0,5.9,29,0,150,,,,,,
2020-04-06 22:25:00,1019.30,34.0,6.6,31,0,0,,,,,,
2020-04-06 22:45:00,1019.40,33.0,6.4,32,0,0,,,,,,
2020-04-06 22:55:00,1019.50,33.0,6.4,32,0,0,,,,,,
2020-04-06 23:15:00,1019.50,33.0,6.4,32,0,0,,,,,,
2020-04-06 23:25:00,1019.50,32.0,5.5,32,0,,,,,,,
2020-04-06 23:45:00,1019.80,31.0,6.0,34,0,,,,,,,
2020-04-06 23:55:00,1019.80,31.0,6.6,34,0,,,,,,,
2020-04-07 00:15:00,1020.00,30.0,6.9,37,0,,,,,,,
2020-04-07 00:26:00,1020.10,30.0,8.1,39,0,0,,,,,,
2020-04-07 00:45:00,1020.20,31.0,9.0,39,0,,,,,,,
2020-04-07 00:55:00,1020.30,31.0,9.0,39,0,,,,,,,
2020-04-07 01:05:00,1020.40,31.0,9.0,39,0,,,,,,,
2020-04-07 01:25:00,1020.60,30.0,8.6,40,0,,,,,,,
2020-04-07 01:45:00,1020.60,31.0,10.1,40,0,,,,,,,
2020-04-07 01:55:00,1020.50,30.0,9.7,41,0,,,,,,,
2020-04-07 02:15:00,1020.60,30.0,12.7,48,0,180,,,,,,
2020-04-07 02:25:00,1020.70,30.0,13.2,48,0,,,,,,,
2020-04-07 02:45:00,1020.70,29.0,12.3,49,0,,,,,,,
2020-04-07 02:55:00,1020.70,28.0,11.3,49,0,,,,,,,
2020-04-07 03:15:00,1020.80,29.0,13.6,51,0,,,,,,,
2020-04-07 03:25:00,1020.90,29.0,13.6,51,0,,,,,,,
2020-04-07 03:45:00,1021.00,31.0,14.1,49,0,180,,,,,,
2020-04-07 03:55:00,1021.00,32.0,11.0,41,0,180,,,,,,
2020-04-07 04:15:00,1021.00,33.0,7.1,32,1,180,,,,,,
2020-04-07 04:25:00,1021.10,34.0,8.0,33,1,180,,,,,,
2020-04-07 04:45:00,1021.10,34.0,5.1,28,2,180,,,,,,
2020-04-07 04:55:00,1021.00,35.0,6.0,28,2,180,,,,,,
2020-04-07 05:15:00,1020.80,36.0,3.6,24,1,180,,,,,,
2020-04-07 05:25:00,1020.80,36.0,1.8,23,1,180,,,,,,
2020-04-07 05:45:00,1020.90,37.0,-0.3,20,3,180,,,,,,
2020-04-07 05:55:00,1020.90,37.0,0.7,20,3,180,,,,,,
2020-04-07 06:15:00,1020.70,37.0,4.5,25,3,180,,,,,,
2020-04-07 06:25:00,1020.50,38.0,4.5,24,2,180,,,,,,
2020-04-07 06:35:00,1020.50,38.0,4.5,24,3,180,,,,,,
2020-04-07 06:55:00,1020.40,38.0,4.5,24,3,180,,,,,,
2020-04-07 07:15:00,1020.30,39.0,5.3,24,6,180,,,,,,
2020-04-07 07:25:00,1020.10,40.0,7.0,24,4,180,,,,,,
2020-04-07 07:45:00,1020.00,41.0,6.1,23,5,180,,,,,,
2020-04-07 07:55:00,1019.90,41.0,5.1,22,6,180,,,,,,
2020-04-07 08:15:00,1019.70,42.0,6.9,22,5,180,,,,,,
2020-04-07 08:25:00,1019.60,42.0,6.9,22,6,180,,,,,,
2020-04-07 08:45:00,1019.40,42.0,9.6,25,4,180,,,,,,
2020-04-07 08:55:00,1019.10,43.0,9.6,24,4,180,,,,,,
2020-04-07 09:15:00,1018.90,43.0,9.6,24,5,185,,,,,,
2020-04-07 09:25:00,1018.70,43.0,9.6,24,6,180,,,,,,
2020-04-07 09:45:00,1018.60,43.0,12.2,27,6,180,,,,,,
2020-04-07 09:55:00,1018.50,43.0,12.9,28,6,180,,,,,,
2020-04-07 10:15:00,1018.00,43.0,12.9,28,6,180,,,,,,
2020-04-07 10:25:00,1017.90,43.0,12.9,28,3,180,,,,,,
2020-04-07 10:45:00,1017.70,44.0,14.6,29,4,180,,,,,,
2020-04-07 10:55:00,1017.60,44.0,14.6,29,5,180,,,,,,
2020-04-07 11:15:00,1017.10,45.0,14.7,29,4,182,,,,,,
2020-04-07 11:26:00,1017.00,45.0,14.7,29,4,177,,,,,,
2020-04-07 11:35:00,1016.70,47.0,18.7,32,4,180,,,,,,
2020-04-07 11:55:00,1016.40,48.0,18.8,31,4,180,,,,,,
2020-04-07 12:15:00,1016.00,50.0,20.6,30,3,179,,,,,,
2020-04-07 12:25:00,1015.80,51.0,21.4,30,5,180,,,,,,
2020-04-07 12:45:00,1015.40,51.0,21.4,30,5,180,,,,,,
2020-04-07 12:55:00,1015.20,52.0,22.3,30,2,190,,,,,,
2020-04-07 13:15:00,1014.90,52.0,22.3,30,5,186,,,,,,
2020-04-07 13:25:00,1014.70,53.0,23.2,31,4,180,,,,,,
2020-04-07 17:40:00,990.40,50.0,26.6,40,0,180,,,,,,
2020-04-07 17:50:00,990.20,49.0,26.9,42,0,180,,,,,,
2020-04-07 18:15:00,1009.30,48.0,27.1,44,0,180,,,,,,
2020-04-07 18:25:00,1009.20,48.0,27.7,44,0,135,,,,,,
2020-04-07 18:45:00,1008.80,49.0,29.7,47,1,180,,,,,,
2020-04-07 18:55:00,1008.60,49.0,29.7,47,1,180,,,,,,
2020-04-07 19:15:00,1008.30,50.0,30.0,45,3,180,,,,,,
2020-04-07 19:25:00,1008.00,51.0,30.4,44,3,180,,,,,,
2020-04-07 19:45:00,1007.70,51.0,29.9,43,4,180,,,,,,
2020-04-07 19:56:00,1007.60,51.0,29.9,43,4,180,,,,,,
2020-04-07 20:15:00,1007.30,51.0,29.9,43,4,180,,,,,,
2020-04-07 20:25:00,1007.20,51.0,29.3,43,4,180,,,,,,
2020-04-07 20:45:00,1006.80,51.0,28.7,41,6,180,,,,,,
2020-04-07 20:55:00,1006.70,51.0,28.1,41,5,180,,,,,,
2020-04-07 21:15:00,1006.40,51.0,28.1,41,4,180,,,,,,
2020-04-07 21:25:00,1006.30,51.0,28.1,41,4,180,,,,,,
2020-04-07 21:45:00,1005.90,51.0,27.5,40,3,180,,,,,,
2020-04-07 21:55:00,1005.80,51.0,27.5,40,3,180,,,,,,
2020-04-07 22:15:00,1005.40,51.0,27.5,40,3,193,,,,,,
2020-04-07 22:25:00,1005.20,51.0,27.5,40,4,180,,,,,,
2020-04-07 22:45:00,1004.80,51.0,27.5,40,3,180,,,,,,
2020-04-07 22:55:00,1004.50,51.0,27.5,40,3,180,,,,,,
2020-04-07 23:15:00,1004.10,50.0,26.0,39,3,180,,,,,,
2020-04-07 23:25:00,1004.00,50.0,25.4,37,4,180,,,,,,
2020-04-07 23:45:00,1003.50,50.0,25.4,37,4,180,,,,,,
2020-04-07 23:55:00,1003.30,50.0,25.4,37,5,178,,,,,,
2020-04-08 00:15:00,1002.90,50.0,26.0,39,5,180,,,,,,
2020-04-08 00:25:00,1002.60,50.0,26.0,39,4,180,,,,,,
2020-04-08 00:45:00,1002.30,49.0,25.1,38,4,183,,,,,,
2020-04-08 00:55:00,1002.10,49.0,25.1,38,4,180,,,,,,
2020-04-08 01:15:00,1001.80,49.0,24.5,37,2,180,,,,,,
2020-04-08 01:25:00,1001.50,49.0,24.5,37,3,180,,,,,,
2020-04-08 01:45:00,1001.10,49.0,24.5,37,3,180,,,,,,
2020-04-08 01:55:00,1001.00,48.0,23.6,38,1,180,,,,,,
2020-04-08 02:15:00,1000.60,48.0,24.8,39,1,180,,,,,,
2020-04-08 02:25:00,1000.40,48.0,24.8,39,1,180,,,,,,
2020-04-08 02:45:00,1000.00,47.0,24.5,40,2,180,,,,,,
2020-04-08 02:55:00,999.90,47.0,23.9,40,2,180,,,,,,
2020-04-08 03:15:00,999.60,47.0,23.9,40,2,180,,,,,,
2020-04-08 03:25:00,999.30,47.0,23.9,40,3,180,,,,,,
2020-04-08 03:45:00,999.30,47.0,23.3,38,5,180,,,,,,
2020-04-08 03:55:00,999.30,48.0,23.6,38,6,180,,,,,,
2020-04-08 04:15:00,999.00,48.0,23.0,36,4,180,,,,,,
2020-04-08 04:25:00,999.10,48.0,23.6,38,3,180,,,,,,
2020-04-08 04:45:00,998.90,48.0,23.6,38,6,180,,,,,,
2020-04-08 04:55:00,999.00,48.0,23.6,38,6,180,,,,,,
2020-04-08 05:05:00,999.00,48.0,22.3,35,5,180,,,,,,
2020-04-08 05:25:00,998.90,50.0,23.4,35,4,191,,,,,,
2020-04-08 05:45:00,998.70,50.0,22.0,32,6,180,,,,,,
2020-04-08 05:55:00,998.60,50.0,22.0,32,5,180,,,,,,
2020-04-22 17:55:00,998.70,44.0,9.6,24,5,357,,,,,,
2020-04-22 18:15:00,998.60,44.0,5.5,19,4,352,,,,,,
2020-04-22 18:25:00,998.60,44.0,5.5,19,5,348,,,,,,
2020-04-22 18:45:00,998.50,44.0,6.6,21,4,355,,,,,,
2020-04-22 18:55:00,998.40,44.0,6.6,21,2,0,,,,,,
2020-04-22 19:15:00,998.40,43.0,5.8,20,0,312,,,,,,
2020-04-22 19:25:00,998.40,43.0,5.8,20,3,177,,,,,,
2020-04-22 19:45:00,998.30,43.0,6.8,22,2,213,,,,,,
2020-04-22 19:55:00,998.20,43.0,6.8,22,2,175,,,,,,
2020-04-22 20:15:00,998.20,43.0,7.8,23,2,211,,,,,,
2020-04-22 20:25:00,998.30,43.0,7.8,23,3,177,,,,,,
2020-04-22 20:45:00,998.30,43.0,8.7,24,1,30,,,,,,
2020-04-22 20:55:00,998.20,43.0,10.5,26,4,185,,,,,,
2020-04-22 21:15:00,998.30,42.0,11.3,28,4,347,,,,,,
2020-04-22 21:25:00,998.30,42.0,12.8,29,5,0,,,,,,
2020-04-22 21:45:00,998.30,42.0,12.8,29,6,5,,,,,,
2020-04-22 21:55:00,998.30,42.0,12.8,29,6,11,,,,,,
2020-04-22 22:15:00,998.20,42.0,13.6,30,2,324,,,,,,
2020-04-22 22:25:00,998.20,42.0,12.8,29,3,322,,,,,,
2020-04-22 22:45:00,998.00,41.0,12.7,31,3,192,,,,,,
2020-04-22 22:55:00,998.00,41.0,12.7,31,1,334,,,,,,
2020-04-22 23:15:00,997.80,41.0,12.7,31,1,342,,,,,,
2020-04-22 23:25:00,997.80,41.0,13.4,32,1,3,,,,,,
2020-04-22 23:45:00,997.70,41.0,13.4,32,3,180,,,,,,
2020-04-22 23:55:00,997.70,41.0,13.4,32,0,181,,,,,,
2020-04-23 00:06:00,997.80,40.0,13.2,33,2,193,,,,,,
2020-04-23 00:26:00,997.60,40.0,13.2,33,3,180,,,,,,
2020-04-23 00:45:00,997.40,40.0,13.2,33,0,178,,,,,,
2020-04-23 00:55:00,997.30,40.0,13.2,33,1,187,,,,,,
2020-04-23 01:15:00,997.20,40.0,13.9,33,3,181,,,,,,
2020-04-23 01:25:00,997.20,39.0,13.7,35,1,0,,,,,,
2020-04-23 01:45:00,996.90,39.0,13.7,35,5,180,,,,,,
2020-04-23 01:55:00,996.70,39.0,14.3,36,5,178,,,,,,
2020-04-23 02:15:00,996.80,39.0,14.3,36,2,187,,,,,,
2020-04-23 02:25:00,996.70,39.0,14.3,36,4,180,,,,,,
2020-04-23 02:45:00,996.60,39.0,14.3,36,5,180,,,,,,
2020-04-23 02:55:00,996.60,38.0,13.4,36,5,180,,,,,,
2020-04-23 03:15:00,996.40,39.0,13.7,35,6,180,,,,,,
2020-04-23 03:25:00,996.30,39.0,13.0,34,6,180,,,,,,
2020-04-23 03:45:00,996.40,39.0,13.0,34,5,175,,,,,,
2020-04-23 03:55:00,996.40,39.0,13.0,34,5,180,,,,,,
2020-04-23 04:15:00,996.40,39.0,12.4,32,2,176,,,,,,
2020-04-23 04:25:00,996.30,40.0,12.6,32,5,180,,,,,,
2020-04-23 04:45:00,995.90,40.0,12.6,32,6,184,,,,,,
2020-04-23 04:55:00,995.80,40.0,12.6,32,6,180,,,,,,
2020-04-23 05:15:00,995.70,40.0,12.6,32,6,180,,,,,,
2020-04-23 05:25:00,995.60,41.0,13.4,32,3,180,,,,,,
2020-04-23 05:45:00,995.40,42.0,12.8,29,4,145,,,,,,
2020-04-23 05:55:00,995.20,42.0,12.8,29,2,214,,,,,,
2020-04-23 06:15:00,995.00,43.0,9.6,24,4,209,,,,,,
2020-04-23 06:25:00,994.80,43.0,7.8,23,8,189,,,,,,
2020-04-23 06:45:00,994.60,44.0,7.6,21,6,170,,,,,,
2020-04-23 06:56:00,994.60,44.0,6.6,21,5,184,,,,,,
2020-04-23 07:05:00,994.30,45.0,8.5,21,6,195,,,,,,
2020-04-23 07:25:00,994.20,47.0,12.1,24,6,183,,,,,,
2020-04-23 07:45:00,994.30,46.0,8.3,20,6,136,,,,,,
2020-04-23 07:55:00,994.20,46.0,8.3,20,6,186,,,,,,
2020-04-23 08:15:00,993.80,47.0,12.1,24,5,146,,,,,,
2020-04-23 08:25:00,993.90,47.0,11.2,23,6,189,,,,,,
2020-04-23 08:45:00,993.60,48.0,12.0,22,3,257,,,,,,
2020-04-23 08:55:00,993.50,48.0,11.0,22,6,350,,,,,,
2020-04-23 09:05:00,993.40,49.0,11.8,22,7,4,,,,,,
2020-04-23 09:25:00,993.30,48.0,11.0,22,8,183,,,,,,
2020-04-23 09:45:00,993.10,49.0,11.8,22,6,178,,,,,,
2020-04-23 09:55:00,992.90,49.0,11.8,22,5,211,,,,,,
2020-04-23 10:15:00,992.90,49.0,11.8,22,4,0,,,,,,
2020-04-23 10:25:00,992.90,49.0,11.8,22,6,0,,,,,,
2020-04-23 10:45:00,992.80,50.0,12.7,21,6,1,,,,,,
2020-04-23 10:55:00,992.80,50.0,12.7,21,7,358,,,,,,
2020-04-23 11:15:00,992.40,51.0,12.5,20,6,189,,,,,,
2020-04-23 11:25:00,992.30,52.0,12.2,19,6,173,,,,,,
2020-04-23 11:45:00,992.00,53.0,13.0,19,6,178,,,,,,
2020-04-23 11:55:00,991.90,52.0,12.2,19,7,352,,,,,,
2020-04-23 12:15:00,991.90,52.0,12.2,19,5,345,,,,,,
2020-04-23 12:25:00,991.90,52.0,12.2,19,5,69,,,,,,
2020-04-23 12:45:00,991.90,52.0,13.3,21,6,329,,,,,,
2020-04-23 12:55:00,991.70,51.0,12.5,20,6,353,,,,,,
2020-04-23 13:15:00,991.60,54.0,12.7,18,7,335,,,,,,
2020-04-23 13:25:00,991.60,54.0,11.5,17,4,184,,,,,,
2020-04-23 13:45:00,991.50,54.0,11.5,17,5,207,,,,,,
2020-04-23 13:55:00,991.40,53.0,13.0,19,6,187,,,,,,
2020-04-23 14:15:00,991.60,53.0,13.0,19,9,309,,,,,,
2020-04-23 14:25:00,991.40,53.0,13.0,19,6,354,,,,,,
2020-04-23 14:35:00,991.50,53.0,13.0,19,6,359,,,,,,
2020-04-23 14:55:00,991.40,52.0,13.3,21,7,338,,,,,,
2020-04-23 15:05:00,991.30,52.0,13.3,21,10,339,,,,,,
2020-04-23 15:25:00,991.30,53.0,13.0,19,6,319,,,,,,
2020-04-23 15:45:00,991.30,51.0,12.5,20,6,354,,,,,,
2020-04-23 15:56:00,991.30,50.0,11.6,21,5,2,,,,,,
2020-04-23 16:15:00,991.40,50.0,11.6,21,6,6,,,,,,
2020-04-23 16:25:00,991.30,50.0,12.7,21,5,266,,,,,,
2020-04-23 16:45:00,991.50,49.0,11.8,22,8,353,,,,,,
2020-04-23 16:55:00,991.60,49.0,11.8,22,5,9,,,,,,
2020-04-23 17:15:00,991.70,49.0,11.8,22,5,0,,,,,,
2020-04-23 17:25:00,991.70,48.0,11.0,22,4,356,,,,,,
2020-04-23 17:45:00,992.00,46.0,13.9,27,3,143,,,,,,
2020-04-23 17:55:00,992.10,45.0,13.9,28,2,294,,,,,,
2020-04-23 18:15:00,992.20,44.0,15.3,30,2,345,,,,,,
2020-04-23 18:25:00,992.30,44.0,15.3,30,1,249,,,,,,
2020-04-23 18:36:00,992.30,44.0,16.1,32,0,135,,,,,,
2020-04-23 18:55:00,992.30,43.0,15.2,31,0,99,,,,,,
2020-04-23 19:15:00,992.20,42.0,15.0,33,0,220,,,,,,
2020-04-23 19:26:00,992.20,42.0,15.0,33,0,,,,,,,
2020-04-23 19:45:00,992.20,41.0,14.8,34,0,,,,,,,
2020-04-23 19:55:00,992.10,41.0,14.8,34,0,180,,,,,,
2020-04-23 20:15:00,992.00,41.0,16.8,37,0,180,,,,,,
2020-04-23 20:25:00,992.00,41.0,16.8,37,0,,,,,,,
2020-04-23 20:45:00,992.00,41.0,18.6,40,0,180,,,,,,
2020-04-23 20:55:00,992.10,41.0,18.6,40,0,0,,,,,,
2020-04-23 21:15:00,992.10,40.0,19.3,43,0,180,,,,,,
2020-04-23 21:25:00,992.20,40.0,19.9,44,0,,,,,,,
2020-04-23 21:35:00,992.10,39.0,19.5,44,1,180,,,,,,
2020-04-23 21:55:00,992.00,39.0,20.5,47,0,180,,,,,,
2020-04-23 22:15:00,992.00,39.0,21.0,47,0,153,,,,,,
2020-04-23 22:25:00,991.90,38.0,20.1,47,0,0,,,,,,
2020-04-23 22:45:00,991.80,38.0,21.0,49,0,180,,,,,,
2020-04-23 22:55:00,991.90,38.0,21.5,51,0,180,,,,,,
2020-04-23 23:15:00,991.90,38.0,21.0,49,0,106,,,,,,
2020-04-23 23:25:00,991.80,38.0,22.0,52,0,180,,,,,,
2020-04-23 23:45:00,991.70,37.0,19.6,49,0,150,,,,,,
2020-04-23 23:56:00,991.80,36.0,19.2,50,0,180,,,,,,
2020-04-24 00:15:00,991.80,35.0,19.2,51,0,138,,,,,,
2020-04-24 00:25:00,991.80,35.0,19.6,53,0,,,,,,,
2020-04-24 00:45:00,991.70,34.0,19.1,53,0,180,,,,,,
2020-04-24 00:55:00,991.70,34.0,19.1,53,0,169,,,,,,
2020-04-24 01:15:00,991.50,33.0,19.0,56,0,176,,,,,,
2020-04-24 01:25:00,991.50,33.0,19.4,56,0,180,,,,,,
2020-04-24 01:45:00,991.40,33.0,19.9,58,0,175,,,,,,
2020-04-24 01:55:00,991.30,33.0,19.9,58,0,180,,,,,,
2020-04-24 02:15:00,991.10,33.0,19.9,58,0,180,,,,,,
2020-04-24 02:25:00,991.00,34.0,20.8,58,0,180,,,,,,
2020-04-24 02:45:00,990.90,34.0,19.6,54,0,180,,,,,,
2020-04-24 02:55:00,990.80,34.0,19.1,53,0,177,,,,,,
2020-04-24 03:15:00,990.80,34.0,17.8,51,1,180,,,,,,
2020-04-24 03:25:00,990.80,34.0,17.3,50,1,175,,,,,,
2020-04-24 03:45:00,990.80,35.0,17.8,48,1,180,,,,,,
2020-04-24 03:55:00,990.80,35.0,17.8,48,1,180,,,,,,
2020-04-24 04:15:00,990.80,36.0,17.2,45,0,180,,,,,,
2020-04-24 04:25:00,990.70,37.0,18.2,46,1,180,,,,,,
2020-04-24 04:45:00,990.70,37.0,19.6,49,0,65,,,,,,
2020-04-24 04:55:00,990.60,38.0,20.6,49,1,293,,,,,,
2020-04-24 05:06:00,990.50,38.0,20.6,49,1,10,,,,,,
2020-04-24 05:25:00,990.40,39.0,21.0,47,0,0,,,,,,
2020-04-24 05:45:00,990.40,39.0,20.5,47,0,180,,,,,,
2020-04-24 05:55:00,990.30,40.0,20.9,46,0,184,,,,,,
2020-04-24 06:15:00,990.00,41.0,21.3,45,0,180,,,,,,
2020-04-24 06:27:00,989.90,42.0,21.1,42,0,180,,,,,,
2020-04-24 06:45:00,989.60,43.0,20.9,41,0,172,,,,,,
2020-04-24 06:55:00,989.50,43.0,20.4,40,2,182,,,,,,
2020-04-24 07:15:00,989.20,44.0,21.2,40,0,232,,,,,,
2020-04-24 07:25:00,989.20,45.0,21.6,39,1,200,,,,,,
2020-04-24 07:37:00,988.90,45.0,20.9,38,2,180,,,,,,
2020-04-24 07:55:00,988.50,46.0,21.2,36,2,189,,,,,,
2020-04-24 08:15:00,988.40,47.0,22.1,36,0,195,,,,,,
2020-04-24 08:25:00,988.20,48.0,21.7,35,1,180,,,,,,
2020-04-24 08:37:00,988.20,48.0,21.7,35,2,180,,,,,,
2020-04-24 08:55:00,987.90,49.0,21.2,32,3,180,,,,,,
2020-04-24 09:15:00,987.80,48.0,22.3,35,7,180,,,,,,
2020-04-24 09:25:00,987.80,47.0,22.7,38,6,180,,,,,,
2020-04-24 09:45:00,987.60,47.0,26.2,43,3,180,,,,,,
2020-04-24 09:55:00,987.40,48.0,27.1,44,3,180,,,,,,
2020-04-24 10:15:00,987.10,48.0,26.6,42,2,171,,,,,,
2020-04-24 10:26:00,987.00,48.0,25.4,41,4,180,,,,,,
2020-04-24 10:35:00,986.90,48.0,26.6,42,2,180,,,,,,
2020-04-24 10:56:00,986.80,49.0,26.3,41,1,180,,,,,,
2020-04-24 11:15:00,986.60,49.0,26.9,42,6,180,,,,,,
2020-04-24 11:26:00,986.40,48.0,26.6,42,4,180,,,,,,
2020-04-24 11:45:00,986.30,49.0,29.1,45,5,180,,,,,,
2020-04-24 11:55:00,986.20,48.0,30.3,50,7,180,,,,,,
2020-04-24 12:15:00,985.90,47.0,31.7,54,4,184,,,,,,
2020-04-24 12:26:00,985.80,47.0,32.1,56,5,183,,,,,,
2020-04-24 12:45:00,985.40,47.0,34.3,61,4,180,,,,,,
2020-04-24 12:55:00,985.20,47.0,35.1,63,3,180,,,,,,
2020-04-24 13:15:00,985.20,46.0,34.9,64,7,180,,,,,,
2020-04-24 13:25:00,985.20,45.0,35.1,67,6,180,,,,,,
2020-04-24 13:45:00,985.20,44.0,35.9,72,6,180,,,,,,
2020-04-24 13:56:00,985.10,44.0,36.9,76,3,180,,,,,,
2020-04-24 14:07:00,985.00,44.0,37.3,76,4,180,,,,,,
2020-04-24 14:25:00,984.80,44.0,37.6,78,4,180,,,,,,
2020-04-24 14:35:00,984.70,45.0,38.2,76,6,180,,,,,,
2020-04-24 14:55:00,984.40,45.0,37.9,76,8,183,,,,,,
2020-04-24 15:05:00,984.30,45.0,37.2,74,7,180,,,,,,
2020-04-24 15:25:00,983.90,46.0,37.8,73,5,183,,,,,,
2020-04-24 15:45:00,983.60,46.0,38.2,73,3,180,,,,,,
2020-04-24 15:55:00,983.50,46.0,38.2,73,2,186,,,,,,
2020-04-24 16:05:00,983.50,46.0,38.5,75,4,180,,,,,,
2020-04-24 16:25:00,983.30,46.0,38.2,73,1,180,,,,,,
2020-04-24 16:37:00,983.20,46.0,38.2,73,1,180,,,,,,
2020-04-24 16:56:00,983.30,46.0,38.2,73,1,180,,,,,,
2020-04-24 17:15:00,983.30,46.0,37.8,73,1,180,,,,,,
2020-04-24 17:25:00,983.30,46.0,37.8,73,1,180,,,,,,
2020-04-24 17:35:00,983.20,46.0,37.8,73,2,180,,,,,,
2020-04-24 17:55:00,983.00,46.0,37.8,73,2,180,,,,,,
2020-04-24 18:15:00,982.80,46.0,38.2,73,1,180,,,,,,
2020-04-24 18:25:00,982.70,45.0,37.6,74,1,180,,,,,,
2020-04-24 18:35:00,982.70,45.0,37.9,76,0,180,,,,,,
2020-04-24 18:55:00,982.50,45.0,38.6,78,1,180,,,,,,
2020-04-24 19:15:00,982.50,44.0,37.3,76,2,180,,,,,,
2020-04-24 19:25:00,982.40,44.0,37.6,78,1,180,,,,,,
2020-04-24 19:45:00,982.20,44.0,37.9,78,0,180,,,,,,
2020-04-24 19:55:00,982.10,44.0,37.9,78,0,180,,,,,,
2020-04-24 20:15:00,982.10,43.0,37.3,80,0,,,,,,,
2020-04-24 20:25:00,981.90,43.0,37.3,80,0,,,,,,,
2020-04-24 20:35:00,981.80,43.0,37.3,80,0,184,,,,,,
2020-04-24 20:56:00,981.70,45.0,39.2,80,3,180,,,,,,
2020-04-24 21:07:00,981.70,46.0,39.9,79,4,180,,,,,,
2020-04-24 21:26:00,981.40,46.0,39.5,77,4,180,,,,,,
2020-04-24 21:45:00,981.30,46.0,39.9,79,4,180,,,,,,
2020-04-24 21:55:00,981.20,46.0,39.9,79,2,187,,,,,,
2020-04-24 22:05:00,981.10,46.0,39.9,79,4,180,,,,,,
2020-04-24 22:26:00,980.90,46.0,39.9,79,1,180,,,,,,
2020-04-24 22:35:00,980.80,45.0,38.9,79,1,180,,,,,,
2020-04-24 22:55:00,980.50,45.0,39.2,80,1,180,,,,,,
2020-04-24 23:15:00,980.60,45.0,39.2,80,6,180,,,,,,
2020-04-24 23:25:00,980.60,45.0,39.2,80,5,180,,,,,,
2020-04-24 23:45:00,980.90,43.0,36.0,75,3,338,,,,,,
2020-04-24 23:55:00,980.90,42.0,35.3,76,4,358,,,,,,
2020-04-25 00:05:00,980.90,42.0,36.3,80,0,169,,,,,,
2020-04-25 00:26:00,980.80,42.0,36.3,80,0,184,,,,,,
2020-04-25 00:45:00,980.80,42.0,36.3,80,2,180,,,,,,
2020-04-25 00:55:00,980.80,42.0,36.3,80,2,180,,,,,,
2020-04-25 01:05:00,980.90,42.0,36.6,81,5,180,,,,,,
2020-04-25 01:25:00,981.10,42.0,36.6,81,6,180,,,,,,
2020-04-25 01:45:00,981.00,42.0,36.6,81,4,178,,,,,,
2020-04-25 01:55:00,981.00,42.0,36.6,81,3,180,,,,,,
2020-04-25 02:15:00,980.90,42.0,36.6,81,1,180,,,,,,
2020-04-25 02:25:00,980.90,42.0,36.6,81,2,180,,,,,,
2020-04-25 02:35:00,980.90,42.0,36.3,80,2,180,,,,,,
2020-04-25 02:56:00,981.10,42.0,36.3,80,4,180,,,,,,
2020-04-25 03:06:00,981.20,42.0,36.0,79,2,187,,,,,,
2020-04-25 03:25:00,981.20,42.0,35.6,78,3,180,,,,,,
2020-04-25 03:35:00,981.20,42.0,36.0,79,3,186,,,,,,
2020-04-25 03:55:00,981.30,42.0,36.0,79,3,182,,,,,,
2020-04-25 04:15:00,981.50,42.0,35.6,78,3,180,,,,,,
2020-04-25 04:25:00,981.50,42.0,35.3,76,4,180,,,,,,
2020-04-25 04:45:00,981.40,43.0,35.3,74,4,184,,,,,,
2020-04-25 04:55:00,981.50,43.0,35.0,73,3,180,,,,,,
2020-04-25 05:15:00,981.50,44.0,35.2,70,2,181,,,,,,
2020-04-25 05:25:00,981.50,44.0,34.9,69,3,184,,,,,,
2020-04-25 05:45:00,981.50,44.0,34.1,68,4,180,,,,,,
2020-04-25 05:55:00,981.40,44.0,34.1,68,3,180,,,,,,
2020-04-25 06:15:00,981.40,46.0,35.3,66,3,180,,,,,,
2020-04-25 06:25:00,981.40,46.0,34.9,64,3,182,,,,,,
2020-04-25 06:45:00,981.50,46.0,34.1,63,5,180,,,,,,
2020-04-25 06:55:00,981.50,46.0,33.7,62,4,183,,,,,,
2020-04-25 07:15:00,981.60,46.0,33.7,62,3,180,,,,,,
2020-04-25 07:27:00,981.60,46.0,34.5,63,4,180,,,,,,
2020-04-25 07:35:00,981.70,46.0,34.9,64,4,180,,,,,,
2020-04-25 07:55:00,981.80,45.0,35.1,67,5,180,,,,,,
2020-04-25 08:16:00,981.80,44.0,36.9,76,2,196,,,,,,
2020-04-25 08:25:00,981.80,44.0,36.9,76,4,180,,,,,,
2020-04-25 08:45:00,981.80,45.0,36.2,70,3,180,,,,,,
2020-04-25 08:55:00,981.90,46.0,36.4,69,5,180,,,,,,
2020-04-25 09:15:00,982.00,46.0,36.4,69,4,180,,,,,,
2020-04-25 09:26:00,982.10,45.0,35.8,69,3,185,,,,,,
