"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-05-03 12:40:00,1004.80,55.0,48.6,79,1,355,1005.20,54.5,44.8,69,,248
2020-05-03 12:45:00,1005.00,55.0,47.9,76,2,331,1005.19,54.5,44.8,69,,248
2020-05-03 12:50:00,1004.90,56.0,48.9,76,2,280,1005.19,54.5,44.8,69,,248
2020-05-03 12:55:00,1004.90,56.0,48.2,75,1,328,1005.34,57.6,46.8,67,,248
2020-05-03 13:00:00,1004.90,57.0,48.8,73,1,305,1005.34,57.6,46.8,67,,248
2020-05-03 13:05:00,1004.80,57.0,48.8,73,2,334,1005.34,57.6,46.8,67,,248
2020-05-03 13:10:00,1004.90,57.0,48.4,72,2,345,1005.34,57.6,46.8,67,,248
2020-05-03 13:15:00,1005.00,58.0,48.6,71,1,257,1005.34,57.6,46.8,67,,248
2020-05-03 13:20:00,1005.00,58.0,48.6,71,1,284,1005.34,57.6,46.8,67,,248
2020-05-03 13:25:00,1005.00,58.0,48.6,71,1,320,1004.15,57.6,46.8,67,,248
2020-05-03 13:30:00,1005.00,58.0,48.3,70,1,325,1004.15,57.6,46.8,67,,248
2020-05-03 13:35:00,1005.00,58.0,47.9,69,2,332,1003.84,57.6,46.8,67,,248
2020-05-03 13:40:00,1004.90,59.0,48.8,68,2,355,1003.86,57.6,46.8,67,,248
2020-05-03 13:45:00,1004.90,60.0,49.4,67,2,333,1003.86,57.6,46.8,67,,248
2020-05-03 13:50:00,1005.00,60.0,48.6,66,3,303,1003.87,57.6,46.8,67,,248
2020-05-03 14:00:00,1004.90,60.0,48.2,65,3,304,,,,,,
2020-05-03 14:15:00,1004.90,61.0,48.7,63,2,281,,,,,,
2020-05-03 14:30:00,1004.90,62.0,49.3,63,1,311,,,,,,
2020-05-03 14:45:00,1004.70,64.0,48.5,57,2,307,,,,,,
2020-05-03 15:00:00,1004.60,64.0,47.0,54,3,265,,,,,,
2020-05-03 15:15:00,1004.30,63.0,47.0,55,2,270,,,,,,
2020-05-03 15:31:00,1004.00,65.0,47.4,52,1,262,,,,,,
2020-05-03 15:45:00,1003.90,66.0,47.4,51,1,350,,,,,,
2020-05-03 16:00:00,1003.60,67.0,46.1,47,1,336,,,,,,
2020-05-03 16:15:00,1003.50,68.0,45.9,45,1,279,,,,,,
2020-05-03 16:30:00,1003.30,67.0,44.4,43,0,250,,,,,,
2020-05-03 16:45:00,1003.10,68.0,44.7,43,1,198,,,,,,
2020-05-03 17:00:00,1002.90,67.0,45.5,46,1,277,,,,,,
2020-05-03 17:15:00,1002.40,69.0,46.2,44,2,212,,,,,,
2020-05-03 17:30:00,1002.10,70.0,44.6,40,4,14,,,,,,
2020-05-03 17:45:00,1001.90,71.0,44.8,38,5,265,,,,,,
2020-05-03 18:00:00,1001.60,71.0,46.7,41,2,274,,,,,,
2020-05-03 18:15:00,1001.40,72.0,44.3,36,5,229,,,,,,
2020-05-03 18:30:00,1001.10,74.0,43.8,34,2,246,,,,,,
2020-05-03 18:45:00,1001.00,74.0,43.8,34,0,292,,,,,,
2020-05-03 19:00:00,1000.90,74.0,43.8,34,4,194,,,,,,
2020-05-03 19:15:00,1000.80,72.0,46.3,39,4,200,,,,,,
2020-05-03 19:30:00,1000.50,73.0,45.2,36,1,271,,,,,,
2020-05-03 19:45:00,1000.40,73.0,43.7,35,3,297,,,,,,
2020-05-03 20:00:00,1000.40,74.0,43.8,34,4,263,,,,,,
2020-05-03 20:15:00,1000.20,72.0,42.1,33,3,305,,,,,,
2020-05-03 20:30:00,1000.20,73.0,41.4,32,2,71,,,,,,
2020-05-03 20:45:00,1000.20,72.0,39.7,31,2,277,,,,,,
2020-05-03 21:00:00,1000.10,73.0,36.1,26,3,253,,,,,,
2020-05-03 21:15:00,1000.10,73.0,36.1,26,3,224,,,,,,
2020-05-03 21:30:00,1000.10,73.0,30.8,20,4,265,,,,,,
2020-05-03 21:45:00,1000.30,73.0,30.8,20,4,265,,,,,,
2020-05-03 22:00:00,1000.50,72.0,29.9,20,0,275,,,,,,
2020-05-03 22:16:00,1000.70,71.0,30.2,22,6,313,,,,,,
2020-05-03 22:30:00,1000.80,69.0,37.1,31,6,355,,,,,,
2020-05-03 22:45:00,1001.10,68.0,37.8,33,4,350,,,,,,
2020-05-03 23:00:00,1001.30,67.0,38.4,35,3,355,,,,,,
2020-05-03 23:15:00,1001.70,66.0,38.3,36,4,338,,,,,,
2020-05-03 23:31:00,1002.10,65.0,38.8,38,4,313,,,,,,
2020-05-03 23:45:00,1002.40,64.0,39.2,39,2,290,,,,,,
2020-05-04 00:00:00,1003.00,63.0,38.9,41,3,0,1003.34,59.6,40.6,49,,248
2020-05-04 00:05:00,1003.20,63.0,39.5,41,5,334,1003.34,59.6,40.6,49,,248
2020-05-04 00:10:00,1003.40,62.0,39.2,42,5,338,1003.34,59.6,40.6,49,,248
2020-05-04 00:15:00,1003.50,62.0,39.8,43,2,344,1003.34,59.6,40.6,49,,248
2020-05-04 00:20:00,1003.70,61.0,39.5,44,2,355,1003.34,59.6,40.6,49,,248
2020-05-04 00:25:00,1003.80,61.0,40.1,46,2,0,1003.34,59.6,40.6,49,,248
2020-05-04 00:30:00,1003.90,61.0,40.6,46,1,17,1003.34,59.6,40.6,49,,248
2020-05-04 00:40:00,1004.00,60.0,39.7,46,3,355,1003.34,59.6,40.6,49,,248
2020-05-04 00:45:00,1004.00,60.0,40.2,47,4,331,1003.34,59.6,40.6,49,,248
2020-05-04 00:50:00,1004.20,59.0,39.9,49,5,346,1003.34,59.6,40.6,49,,248
2020-05-04 00:55:00,1004.30,59.0,40.4,49,5,256,1004.81,55.7,40.7,56,,248
2020-05-04 01:01:00,1004.40,58.0,39.5,50,2,292,,,,,,
2020-05-04 01:05:00,1004.50,58.0,40.0,50,6,14,1004.81,55.7,40.7,56,,248
2020-05-04 01:10:00,1004.70,58.0,40.0,50,5,321,1004.81,55.7,40.7,56,,248
2020-05-04 01:15:00,1004.80,58.0,40.5,51,4,22,1004.81,55.7,40.7,56,,248
2020-05-04 01:20:00,1005.00,57.0,40.0,53,4,315,1004.81,55.7,40.7,56,,248
2020-05-04 01:25:00,1005.10,57.0,39.0,50,2,318,1004.81,55.7,40.7,56,,248
2020-05-04 01:30:00,1005.10,57.0,39.5,52,5,313,1004.81,55.7,40.7,56,,248
2020-05-04 01:35:00,1005.10,56.0,39.1,52,4,331,1004.81,55.7,40.7,56,,248
2020-05-04 01:40:00,1005.20,56.0,39.1,52,4,320,1004.81,55.7,40.7,56,,248
2020-05-04 01:45:00,1005.20,56.0,39.1,52,2,309,1004.81,55.7,40.7,56,,248
2020-05-04 01:50:00,1005.20,55.0,38.7,53,4,287,1004.81,55.7,40.7,56,,248
2020-05-04 01:55:00,1005.30,55.0,39.6,55,3,289,1005.34,53.8,39.4,58,,247
2020-05-04 02:00:00,1005.10,55.0,39.6,55,2,322,,,,,,
2020-05-04 02:15:00,1005.30,54.0,40.4,59,2,289,,,,,,
2020-05-04 02:30:00,1005.40,53.0,40.8,63,1,295,,,,,,
2020-05-04 02:40:00,1005.40,53.0,41.1,63,2,305,1005.73,51.4,41.0,67,,247
2020-05-04 02:45:00,1005.40,53.0,41.5,64,1,335,1005.73,51.4,41.0,67,,261
2020-05-04 02:50:00,1005.40,53.0,42.0,66,2,311,1004.56,51.4,41.0,67,,249
2020-05-04 02:55:00,1005.40,52.0,41.4,67,2,348,1004.56,51.4,41.0,67,,249
2020-05-04 03:00:00,1005.50,52.0,41.4,67,2,346,,,,,,
2020-05-04 03:15:00,1005.40,52.0,41.8,68,1,295,,,,,,
2020-05-04 03:30:00,1005.10,51.0,41.2,68,1,335,,,,,,
2020-05-04 03:40:00,1005.10,51.0,41.2,68,2,315,1005.30,49.0,40.9,73,,250
2020-05-04 03:45:00,1005.20,51.0,41.6,69,2,313,,,,,,
2020-05-04 03:46:00,1005.20,51.0,41.6,69,2,313,1005.30,49.0,40.9,73,,248
2020-05-04 03:50:00,1005.30,51.0,41.6,69,0,0,1005.30,49.0,40.9,73,,219
2020-05-04 03:55:00,1005.20,51.0,41.6,69,1,333,1005.30,49.0,40.9,73,,249
2020-05-04 04:00:00,1005.20,50.0,41.0,70,1,304,1005.30,49.0,40.9,73,,249
2020-05-04 04:05:00,1005.20,50.0,41.0,70,1,311,1005.30,49.0,40.9,73,,249
2020-05-04 04:10:00,1005.20,50.0,41.0,70,1,331,1005.30,49.0,40.9,73,,249
2020-05-04 04:15:00,1005.30,50.0,41.3,71,1,317,1004.13,49.0,40.9,73,,249
2020-05-04 04:20:00,1005.40,50.0,41.3,71,0,16,1004.13,49.0,40.9,73,,249
2020-05-04 04:25:00,1005.50,50.0,41.3,71,0,297,1004.13,49.0,40.9,73,,249
2020-05-04 04:30:00,1005.50,50.0,41.3,71,0,0,1003.89,49.0,40.9,73,,219
2020-05-04 04:35:00,1005.50,50.0,41.3,71,0,310,1004.16,49.0,40.9,73,,249
2020-05-04 04:40:00,1005.40,49.0,40.4,71,0,344,1004.16,49.0,40.9,73,,249
2020-05-04 04:46:00,1005.40,49.0,40.4,71,0,0,1004.14,49.0,40.9,73,,219
2020-05-04 04:50:00,1005.50,49.0,40.4,71,0,0,1004.14,49.0,40.9,73,,219
2020-05-04 04:55:00,1005.50,49.0,40.4,71,0,0,1005.75,48.9,39.3,69,,200
2020-05-04 05:00:00,1005.60,49.0,40.4,71,0,0,1005.75,48.9,39.3,69,,200
2020-05-04 05:10:00,1005.70,50.0,41.3,71,0,331,1005.75,48.9,39.3,69,,248
2020-05-04 05:15:00,1005.70,50.0,41.3,71,0,0,1005.75,48.9,39.3,69,,218
2020-05-04 05:20:00,1005.70,49.0,40.4,71,0,341,1005.75,48.9,39.3,69,,248
2020-05-04 05:25:00,1005.80,49.0,40.4,71,0,319,1005.75,48.9,39.3,69,,248
2020-05-04 05:30:00,1005.80,49.0,40.4,71,1,340,1005.75,48.9,39.3,69,,248
2020-05-04 05:40:00,1005.80,49.0,39.3,69,1,340,1004.57,48.9,39.3,69,,248
2020-05-04 05:45:00,1005.80,49.0,39.3,69,0,0,1004.31,48.9,39.3,69,,218
2020-05-04 05:50:00,1005.80,49.0,38.5,67,1,0,1004.31,48.9,39.3,69,,248
2020-05-04 05:55:00,1005.80,49.0,38.5,67,1,355,1005.92,47.4,38.2,70,,248
2020-05-04 06:00:00,1005.90,49.0,38.5,67,1,336,1005.92,47.4,38.2,70,,248
2020-05-04 06:05:00,1005.90,49.0,38.9,67,1,319,1005.92,47.4,38.2,70,,248
2020-05-04 06:10:00,1005.90,49.0,38.9,67,0,319,1005.92,47.4,38.2,70,,248
2020-05-04 06:15:00,1005.80,48.0,38.0,68,1,323,,,,,,
2020-05-04 06:16:00,1005.90,48.0,38.0,68,0,323,1005.92,47.4,38.2,70,,248
2020-05-04 06:20:00,1005.80,48.0,37.6,66,1,295,1005.92,47.4,38.2,70,,248
2020-05-04 06:25:00,1005.90,48.0,37.6,66,2,344,1005.92,47.4,38.2,70,,248
2020-05-04 06:30:00,1005.80,48.0,37.6,66,0,0,1004.71,47.4,38.2,70,,248
2020-05-04 06:35:00,1005.80,48.0,38.0,68,1,317,1004.41,47.4,38.2,70,,248
2020-05-04 06:40:00,1005.80,48.0,38.0,68,1,324,1004.41,47.4,38.2,70,,248
2020-05-04 06:45:00,1005.80,48.0,38.0,68,1,348,1004.69,47.4,38.2,70,,248
2020-05-04 06:50:00,1005.70,48.0,38.0,68,1,325,1004.72,47.4,38.2,70,,248
2020-05-04 06:55:00,1005.70,48.0,38.0,68,1,350,1005.81,46.2,37.9,72,,248
2020-05-04 07:00:00,1005.70,48.0,37.6,66,1,331,1005.81,46.2,37.9,72,,248
2020-05-04 07:05:00,1005.70,48.0,37.6,66,2,5,1005.81,46.2,37.9,72,,248
2020-05-04 07:10:00,1005.80,48.0,37.6,66,2,346,1005.81,46.2,37.9,72,,248
2020-05-04 07:15:00,1005.80,48.0,37.6,66,0,0,1005.81,46.2,37.9,72,,218
2020-05-04 07:20:00,1005.80,48.0,37.6,66,2,355,1005.81,46.2,37.9,72,,248
2020-05-04 07:25:00,1005.90,48.0,37.6,66,0,322,1005.81,46.2,37.9,72,,248
2020-05-04 07:30:00,1005.90,48.0,37.6,66,1,5,1005.81,46.2,37.9,72,,248
2020-05-04 07:35:00,1005.90,47.0,36.6,67,1,325,1004.61,46.2,37.9,72,,248
2020-05-04 07:40:00,1005.70,47.0,37.0,67,0,341,1004.61,46.2,37.9,72,,248
2020-05-04 07:45:00,1005.80,47.0,37.0,67,1,333,1004.61,46.2,37.9,72,,248
2020-05-04 07:50:00,1005.80,47.0,37.0,67,0,336,1004.61,46.2,37.9,72,,248
2020-05-04 07:55:00,1005.80,47.0,37.0,67,1,325,1005.85,45.4,37.4,73,,248
2020-05-04 08:00:00,1005.80,47.0,37.4,68,1,302,,,,,,
2020-05-04 08:01:00,1005.90,47.0,37.4,68,0,0,1005.85,45.4,37.4,73,,218
2020-05-04 08:10:00,1005.90,47.0,38.1,70,2,333,1005.85,45.4,37.4,73,,248
2020-05-04 08:15:00,1006.00,47.0,38.5,72,0,319,1005.85,45.4,37.4,73,,248
2020-05-04 08:20:00,1005.90,46.0,37.8,73,0,355,1005.85,45.4,37.4,73,,248
2020-05-04 08:25:00,1006.00,46.0,37.8,73,0,350,1005.85,45.4,37.4,73,,248
2020-05-04 08:30:00,1006.10,46.0,37.8,73,0,321,1005.85,45.4,37.4,73,,248
2020-05-04 08:35:00,1006.10,46.0,37.5,72,1,355,1005.85,45.4,37.4,73,,248
2020-05-04 08:40:00,1006.10,46.0,37.8,73,2,346,1005.85,45.4,37.4,73,,248
2020-05-04 08:45:00,1006.20,46.0,37.8,73,2,300,,,,,,
2020-05-04 08:46:00,1006.20,46.0,37.8,73,0,300,1004.90,45.4,37.4,73,,248
2020-05-04 08:50:00,1006.30,46.0,37.8,73,2,21,1004.68,45.4,37.4,73,,248
2020-05-04 08:55:00,1006.20,46.0,38.2,73,1,21,1006.32,43.9,36.8,76,,248
2020-05-04 09:00:00,1006.40,46.0,38.2,73,1,360,,,,,,
2020-05-04 09:01:00,1006.40,46.0,38.2,73,0,0,1006.32,43.9,36.8,76,,248
2020-05-04 09:05:00,1006.40,45.0,37.2,74,1,348,1006.32,43.9,36.8,76,,248
2020-05-04 09:10:00,1006.50,45.0,37.2,74,1,321,1006.32,43.9,36.8,76,,248
2020-05-04 09:15:00,1006.50,45.0,37.6,74,0,343,1006.32,43.9,36.8,76,,248
2020-05-04 09:20:00,1006.60,45.0,37.6,74,0,317,1006.32,43.9,36.8,76,,248
2020-05-04 09:25:00,1006.50,45.0,37.2,74,0,5,1006.32,43.9,36.8,76,,248
2020-05-04 09:30:00,1006.60,45.0,37.2,74,1,334,1006.32,43.9,36.8,76,,248
2020-05-04 09:35:00,1006.60,45.0,37.2,74,1,346,1006.32,43.9,36.8,76,,248
2020-05-04 09:40:00,1006.70,45.0,37.2,74,2,324,1006.32,43.9,36.8,76,,248
2020-05-04 09:45:00,1006.80,45.0,37.2,74,2,325,1006.32,43.9,36.8,76,,248
2020-05-04 09:50:00,1006.80,45.0,37.2,74,2,5,1006.31,43.9,36.8,76,,248
2020-05-04 09:55:00,1006.90,45.0,37.2,74,1,344,1005.51,43.8,36.3,74,,248
2020-05-04 10:00:00,1007.00,45.0,37.2,74,1,23,,,,,,
2020-05-04 10:15:00,1007.20,45.0,36.9,72,1,344,,,,,,
2020-05-04 10:30:00,1007.40,44.0,35.9,72,1,68,,,,,,
2020-05-04 10:40:00,1007.50,44.0,35.6,71,0,306,1007.44,43.5,35.6,73,230.8,180
2020-05-04 10:46:00,1007.60,44.0,35.2,70,0,343,1007.44,43.5,35.6,73,,250
2020-05-04 10:50:00,1007.60,44.0,35.2,70,1,339,1006.23,43.5,35.6,73,,248
2020-05-04 10:55:00,1007.70,44.0,34.9,69,2,22,1006.49,43.5,35.6,73,,248
2020-05-04 11:00:00,1007.80,44.0,34.9,69,0,31,,,,,,
2020-05-04 11:15:00,1008.00,44.0,34.5,68,1,32,,,,,,
2020-05-04 11:30:00,1008.10,44.0,34.5,68,1,50,,,,,,
2020-05-04 11:40:00,1008.20,44.0,34.1,68,2,17,1008.10,43.3,34.4,70,,250
2020-05-04 11:45:00,1008.20,44.0,34.5,68,2,344,1008.16,43.3,34.4,70,,248
2020-05-04 11:50:00,1008.30,44.0,34.1,68,2,0,1008.10,43.3,34.4,70,,249
2020-05-04 11:55:00,1008.40,44.0,34.1,68,2,355,1008.16,43.3,34.4,70,,249
2020-05-04 12:00:00,1008.50,44.0,34.1,68,2,349,1008.16,43.3,34.4,70,,249
2020-05-04 12:05:00,1008.40,44.0,34.1,68,2,338,1008.13,43.3,34.4,70,,249
2020-05-04 12:10:00,1008.60,44.0,34.1,68,0,333,1008.13,43.3,34.4,70,,249
2020-05-04 12:15:00,1008.60,44.0,33.8,67,2,355,1008.13,43.3,34.4,70,,249
2020-05-04 12:20:00,1008.60,44.0,34.1,68,2,306,1008.13,43.3,34.4,70,,249
2020-05-04 12:25:00,1008.70,44.0,34.1,68,2,355,1008.13,43.3,34.4,70,,249
2020-05-04 12:30:00,1008.90,44.0,34.1,68,1,335,1008.13,43.3,34.4,70,,249
2020-05-04 12:35:00,1008.80,44.0,34.5,68,2,338,1008.13,43.3,34.4,70,,249
2020-05-04 12:40:00,1008.90,44.0,34.1,68,0,0,1008.14,43.3,34.4,70,,249
2020-05-04 12:45:00,1009.00,44.0,34.1,68,0,5,1008.14,43.3,34.4,70,,249
2020-05-04 12:50:00,1009.10,44.0,34.1,68,0,313,1008.14,43.3,34.4,70,,249
2020-05-04 12:55:00,1009.10,44.0,34.1,68,0,350,1009.25,42.7,33.5,69,,250
2020-05-04 13:00:00,1009.20,44.0,34.1,68,1,335,,,,,,
2020-05-04 13:01:00,1009.30,44.0,34.1,68,1,335,1009.25,42.7,33.5,69,,248
2020-05-04 13:05:00,1009.20,44.0,34.1,68,1,355,1009.25,42.7,33.5,69,,248
2020-05-04 13:10:00,1009.30,44.0,34.5,68,3,346,1009.25,42.7,33.5,69,,248
2020-05-04 13:15:00,1009.30,44.0,34.1,68,2,355,1009.25,42.7,33.5,69,,248
2020-05-04 13:20:00,1009.40,44.0,34.1,68,2,51,1009.25,42.7,33.5,69,,248
2020-05-04 13:25:00,1009.40,44.0,34.5,68,2,355,1009.25,42.7,33.5,69,,248
2020-05-04 13:30:00,1009.40,44.0,34.1,68,2,341,,,,,,
2020-05-04 13:31:00,1009.40,44.0,34.1,68,2,341,1009.25,42.7,33.5,69,,248
2020-05-04 13:35:00,1009.50,43.0,33.2,67,2,337,1007.82,42.7,33.5,69,,248
2020-05-04 13:40:00,1009.50,43.0,33.5,69,2,329,1007.81,42.7,33.5,69,,248
2020-05-04 13:46:00,1009.60,43.0,33.2,67,1,267,1007.81,42.7,33.5,69,,248
2020-05-04 13:50:00,1009.50,43.0,32.8,66,2,5,1007.79,42.7,33.5,69,,248
2020-05-04 14:00:00,1009.70,43.0,32.8,66,2,360,,,,,,
2020-05-04 14:15:00,1010.00,43.0,32.4,65,2,349,,,,,,
2020-05-04 14:30:00,1010.20,43.0,32.8,66,2,16,,,,,,
2020-05-04 14:45:00,1010.40,43.0,32.4,65,2,17,,,,,,
2020-05-04 15:00:00,1010.70,43.0,32.4,65,2,338,,,,,,
2020-05-04 15:15:00,1010.90,43.0,32.0,64,2,5,,,,,,
2020-05-04 15:30:00,1010.80,43.0,31.7,64,2,333,,,,,,
2020-05-04 15:45:00,1011.00,44.0,32.2,63,0,355,,,,,,
2020-05-04 16:00:00,1010.90,44.0,31.8,62,1,17,,,,,,
2020-05-04 16:15:00,1011.00,45.0,32.4,60,1,335,,,,,,
2020-05-04 16:31:00,1010.90,46.0,32.9,59,1,335,,,,,,
2020-05-04 16:45:00,1011.10,47.0,33.0,58,3,355,,,,,,
2020-05-04 17:00:00,1011.00,48.0,33.5,56,2,316,,,,,,
2020-05-04 17:15:00,1011.20,49.0,33.5,54,1,325,,,,,,
2020-05-04 17:30:00,1011.10,51.0,33.0,49,2,257,,,,,,
2020-05-04 17:45:00,1011.10,53.0,33.3,47,0,317,,,,,,
2020-05-04 18:00:00,1011.20,52.0,32.4,46,1,323,,,,,,
2020-05-04 18:15:00,1011.40,52.0,31.9,46,4,345,,,,,,
2020-05-04 18:30:00,1011.20,53.0,31.7,44,3,342,,,,,,
2020-05-04 18:45:00,1011.30,53.0,31.7,44,1,28,,,,,,
2020-05-04 19:00:00,1011.30,53.0,31.7,44,0,303,,,,,,
2020-05-04 19:15:00,1011.30,53.0,31.1,43,2,5,,,,,,
2020-05-04 19:30:00,1011.20,53.0,30.5,42,2,350,,,,,,
2020-05-04 19:45:00,1011.30,53.0,29.9,41,2,342,,,,,,
2020-05-04 20:00:00,1011.30,52.0,28.4,40,3,329,,,,,,
2020-05-04 20:15:00,1011.50,53.0,29.9,41,3,339,,,,,,
2020-05-04 20:30:00,1011.50,53.0,28.1,37,2,19,,,,,,
2020-05-04 20:45:00,1011.70,52.0,28.4,40,2,24,,,,,,
2020-05-04 21:00:00,1011.80,53.0,28.7,38,2,331,,,,,,
2020-05-04 21:15:00,1011.90,52.0,29.0,41,3,5,,,,,,
2020-05-04 21:30:00,1012.20,52.0,26.5,36,4,348,,,,,,
2020-05-04 21:45:00,1012.20,52.0,27.2,38,4,346,,,,,,
2020-05-04 22:01:00,1012.20,51.0,25.0,36,1,344,,,,,,
2020-05-04 22:15:00,1012.40,50.0,26.0,39,2,346,,,,,,
2020-05-04 22:30:00,1012.50,50.0,26.6,40,0,343,,,,,,
2020-05-04 22:45:00,1012.80,49.0,25.7,39,1,340,,,,,,
2020-05-04 23:00:00,1013.00,47.0,25.7,43,3,292,,,,,,
2020-05-04 23:15:00,1013.10,47.0,25.7,43,1,5,,,,,,
2020-05-04 23:30:00,1013.40,46.0,24.8,42,2,349,,,,,,
2020-05-04 23:45:00,1013.70,46.0,25.3,43,2,38,,,,,,
2020-05-05 00:15:00,1014.40,44.0,24.6,46,0,360,,,,,,
2020-05-05 00:30:00,1014.70,44.0,24.6,46,2,331,,,,,,
2020-05-05 00:40:00,1014.80,43.0,24.7,48,1,338,1014.63,41.7,24.9,50,,250
2020-05-05 00:45:00,1014.90,43.0,24.2,46,2,343,,,,,,
2020-05-05 00:46:00,1015.00,43.0,24.2,46,2,343,1014.62,41.7,24.9,50,,248
2020-05-05 00:50:00,1015.00,43.0,24.2,46,2,322,1013.39,41.7,24.9,50,,249
2020-05-05 00:55:00,1015.00,43.0,24.2,46,2,350,1013.39,41.7,24.9,50,,249
2020-05-05 01:00:00,1015.10,43.0,24.2,46,2,78,,,,,,
2020-05-05 01:15:00,1015.50,42.0,23.8,48,2,5,,,,,,
2020-05-05 01:30:00,1015.60,42.0,23.8,48,0,332,,,,,,
2020-05-05 01:40:00,1015.70,42.0,24.2,48,0,340,1015.46,40.0,24.5,53,,249
2020-05-05 01:45:00,1015.70,42.0,24.2,48,0,0,1015.45,40.0,24.5,53,,218
2020-05-05 01:50:00,1015.70,42.0,24.2,48,0,338,1015.45,40.0,23.8,52,,250
2020-05-05 01:55:00,1015.60,42.0,24.2,48,1,355,1015.45,40.0,23.8,52,,250
2020-05-05 02:00:00,1015.70,42.0,24.2,48,0,360,,,,,,
2020-05-05 02:15:00,1015.60,41.0,23.3,48,4,331,,,,,,
2020-05-05 02:30:00,1015.60,40.0,22.9,50,1,24,,,,,,
2020-05-05 02:40:00,1015.70,40.0,23.4,51,0,345,1015.17,37.9,22.2,52,,257
2020-05-05 02:45:00,1015.80,40.0,23.4,51,0,16,1015.18,37.9,23.0,54,,253
2020-05-05 02:50:00,1015.80,39.0,22.0,50,1,346,1015.18,37.9,22.2,52,,253
2020-05-05 02:55:00,1015.70,39.0,22.4,50,1,349,1015.62,37.9,22.2,52,,253
2020-05-05 03:00:00,1015.70,39.0,22.4,50,2,336,,,,,,
2020-05-05 03:15:00,1015.70,39.0,22.9,51,0,355,,,,,,
2020-05-05 03:30:00,1015.80,38.0,22.0,52,2,338,,,,,,
2020-05-05 03:40:00,1015.90,38.0,22.0,52,2,330,1015.36,36.6,22.3,55,,249
2020-05-05 03:45:00,1015.90,38.0,22.0,52,0,307,1015.36,36.6,22.3,55,,246
2020-05-05 03:50:00,1015.90,38.0,22.0,52,1,355,1015.36,36.6,21.6,54,,247
2020-05-05 03:55:00,1016.00,38.0,22.4,53,1,16,1015.36,36.6,21.6,54,,247
2020-05-05 04:00:00,1016.00,38.0,22.0,52,1,355,,,,,,
2020-05-05 04:15:00,1016.10,37.0,21.0,52,0,19,,,,,,
2020-05-05 04:30:00,1016.00,37.0,21.0,52,1,5,,,,,,
2020-05-05 04:40:00,1016.00,37.0,21.0,52,1,355,1015.67,35.5,22.0,57,,250
2020-05-05 04:45:00,1016.00,37.0,21.5,53,1,333,,,,,,
2020-05-05 04:46:00,1016.10,37.0,21.5,53,0,333,1015.80,35.5,22.0,57,,247
2020-05-05 04:50:00,1016.10,37.0,21.5,53,1,342,1015.80,35.5,22.0,57,,247
2020-05-05 04:55:00,1016.00,37.0,21.5,53,1,342,1015.82,35.5,22.0,57,,247
2020-05-05 05:00:00,1016.00,37.0,21.9,54,1,30,,,,,,
2020-05-05 05:16:00,1016.10,36.0,21.0,54,1,320,,,,,,
2020-05-05 05:30:00,1015.90,36.0,21.0,54,2,342,,,,,,
2020-05-05 05:40:00,1015.80,36.0,21.4,55,1,335,1015.59,34.4,22.2,60,,248
2020-05-05 05:45:00,1015.80,36.0,21.4,55,0,0,1015.59,34.4,22.2,60,,218
2020-05-05 05:50:00,1015.80,36.0,21.4,55,1,294,1014.36,34.4,22.2,60,,248
2020-05-05 05:55:00,1015.80,36.0,21.4,55,0,317,1014.55,34.4,22.2,60,,248
2020-05-05 06:00:00,1015.70,35.0,20.9,56,0,321,,,,,,
2020-05-05 06:15:00,1015.70,35.0,20.9,56,0,327,,,,,,
2020-05-05 06:30:00,1015.50,35.0,21.3,57,1,302,,,,,,
2020-05-05 06:40:00,1015.50,35.0,21.3,57,2,355,1015.22,33.3,21.9,62,,250
2020-05-05 06:45:00,1015.50,35.0,21.3,57,0,304,1015.22,33.3,21.9,62,,247
2020-05-05 06:50:00,1015.50,35.0,21.3,57,0,333,1014.05,33.3,21.9,62,,249
2020-05-05 06:55:00,1015.60,35.0,21.3,57,1,321,1014.05,33.3,21.9,62,,249
2020-05-05 07:01:00,1015.50,35.0,21.3,57,1,330,,,,,,
2020-05-05 07:15:00,1015.50,34.0,20.4,57,1,331,,,,,,
2020-05-05 07:30:00,1015.40,34.0,20.4,57,1,9,,,,,,
2020-05-05 07:40:00,1015.40,34.0,20.4,57,1,338,1015.24,32.4,21.4,63,,249
2020-05-05 07:45:00,1015.50,34.0,20.4,57,1,295,1015.24,32.4,21.4,63,,247
2020-05-05 07:50:00,1015.60,34.0,20.4,57,0,19,1014.07,32.4,21.4,63,,249
2020-05-05 07:55:00,1015.70,34.0,20.4,57,1,0,1014.07,32.4,21.4,63,,249
2020-05-05 08:00:00,1015.70,34.0,20.4,57,1,335,,,,,,
2020-05-05 08:15:00,1015.80,33.0,19.4,56,3,319,,,,,,
2020-05-05 08:30:00,1015.80,33.0,19.4,56,0,302,,,,,,
2020-05-05 08:40:00,1016.00,33.0,19.9,58,1,346,1015.97,31.7,20.2,61,,249
2020-05-05 08:45:00,1016.20,33.0,19.4,56,1,275,1015.97,31.7,20.2,61,,247
